id,predicted_x,predicted_y,gt_x,gt_y,error_px,roll_deg,pitch_deg,yaw_deg,R11,R12,R13,R21,R22,R23,R31,R32,R33,k1,k2,k3,k4,k5,k6,focal_length_35mm,principal_point_u,principal_point_v,skew,aspect_ratio
25,1961.8291423061312,330.92985387313956,1924.0072797506582,306.2074906937778,45.185047619067,-178.91181234090837,-1.1451890393412145,-1.453400476237906,0.99947860889647,-0.0249798908019667,0.0204576492759749,-0.0253588371415957,-0.999507618304,0.0184783746874768,0.0199859885220372,-0.0189875224235964,-0.999619944906568,-0.00403011441954223,-6.81869227102305e-06,2.98523688527744e-06,0.0,0.0,0.0,8.50440251266325,-0.0321847487435049,0.0250749261733377,0.0,1.0
26,1951.4914891077265,665.6597695057703,1934.452421059832,602.2163750883192,65.69165955544928,-179.86730584314617,-1.278128735588357,-4.593271698671951,0.996540285327504,-0.0800301633243561,0.022419470949439,-0.0800619464002628,-0.996789753163826,0.000522231941784174,0.0223057046061607,-0.00231537164974897,-0.99974851567589,-0.0037407527931551,-0.000289796752234419,3.21671636102535e-05,0.0,0.0,0.0,9.34947969834652,-0.00751113892922445,-0.0392175199546187,0.0,1.0
27,1937.3252868652344,916.5911254882812,1944.1093076160178,881.6320989606902,35.6111846658304,179.44383215964072,-1.2793602629020506,-4.7894893983750615,0.996259780324184,-0.0837070760603057,0.0214377127008391,-0.0834742268045994,-0.996443149544577,-0.0115370353669984,0.0223271934596317,0.00970438782815648,-0.999703616723025,-0.00393284182242337,-7.29366412078491e-05,1.00175418417492e-05,0.0,0.0,0.0,8.42717696169345,-0.0193531565269751,-0.0550819279764934,0.0,1.0
28,1942.0997619628906,1187.2431640625,1954.878894216963,1165.5836977576837,25.148333976161286,178.4860733195536,-1.2759409805839574,-4.696457610623028,0.996395331185657,-0.0824346408145129,0.0200218377080249,-0.0818565884586751,-0.996246386875256,-0.0281537841844714,0.0222675305620388,0.0264133797871637,-0.999403067060977,-0.00466398184621251,-8.75309621175707e-05,1.62773035766444e-05,0.0,0.0,0.0,10.0978145624874,-0.00882123529399547,-0.066197953003447,0.0,1.0
29,2086.7114868164062,1447.6115417480469,1965.70495514723,1447.6047726394609,121.00653185850824,177.80153822087595,-1.2405687787842976,-4.546884359443359,0.996619140045774,-0.0800443964180991,0.0185252340466694,-0.07925625163233,-0.996053221193496,-0.0399553141303267,0.021650318048806,0.0383519901976743,-0.999029723569956,-0.0038173709467543,-9.23773357870164e-05,1.19326984121073e-05,0.0,0.0,0.0,7.86794368765563,-0.0179519562331069,-0.102466443689916,0.0,1.0
30,1973.92041015625,1759.7355651855469,1977.6007122150622,1726.2075726222247,33.72937753013366,176.99822333367442,-1.297351470851475,-4.64639994931724,0.996458103393229,-0.0820767229555106,0.0182937074113874,-0.0809853559106683,-0.995249980026765,-0.0540263767501208,0.0226411198926085,0.0523534985039966,-0.998371920120153,-0.00394174335119006,7.16669342160652e-05,-3.76997328066744e-06,0.0,0.0,0.0,7.72626776108644,-0.0145992706772594,-0.0938829271803149,0.0,1.0
31,1662.8444213867188,1887.5643920898438,1663.137941196328,1911.9531615171582,24.390535624650365,178.37241264621338,-1.938559101236089,178.90893654482065,-0.999246474725965,0.0199944508366911,-0.0332671712574363,0.0190306008869449,0.999397027315658,0.0290416601196786,0.0338277841073616,0.0283866822359406,-0.999024462810607,-0.00310380075661531,-0.000181071930214121,1.57576789194517e-05,0.0,0.0,0.0,7.9432796206579,-0.0103824000232358,-0.0182954687260353,0.0,1.0
32,1638.6308454902469,1567.944428971356,1651.1169545713346,1618.0002842005342,51.589645886643446,179.36860356362607,-2.0154688276846326,179.64606458371793,-0.999362300470657,0.00656447270222289,-0.0350984343830035,0.00617347759360339,0.99991780841645,0.0112367515788615,0.0351693129361026,0.0110129065094343,-0.999320686925782,-0.00440641400287193,-0.000170707785762355,1.83283975953811e-05,0.0,0.0,0.0,10.2756956618109,-0.0524486891478494,-0.0559342221083419,0.0,1.0
33,1654.1271362304688,1300.7460021972656,1640.0924465467688,1332.4495127052069,34.67109881507789,179.9245444784123,-2.073458805505995,179.5433270426761,-0.99931351802363,0.00801800206665043,-0.0361691075103586,0.00796514381276637,0.999966989237167,0.00160527879128532,0.0361807846691948,0.00131608465342864,-0.999344394461642,-0.00286600356721039,-0.000163527115331947,1.17339482718361e-05,0.0,0.0,0.0,7.73579101546983,-0.042976320726408,-0.0424949241384897,0.0,1.0
34,1628.0794982910156,1036.5868835449219,1629.3336630228441,1050.7849335484207,14.253334805455687,-179.31622464543588,-2.0480709202314373,179.53685235658023,-0.999328544703448,0.00765631008880486,-0.035830722246586,0.00807819957417425,0.999899567998074,-0.0116445956951943,0.0357379690599191,-0.0119262245949333,-0.999290029338021,-0.00400036557666339,5.52521892434472e-05,-8.62954280251164e-07,0.0,0.0,0.0,7.88142216818128,-0.039220870094077,-0.0378907355580405,0.0,1.0
35,1616.3209533691406,755.9788818359375,1617.5893531541806,768.682622523047,12.766905085415631,-178.52999114330478,-2.0672667742870265,179.42620313752982,-0.999299051842379,0.00908582797963567,-0.0363160118521673,0.0100079593197879,0.999630027960852,-0.0252912623101152,0.0360727838844711,-0.0256369836156685,-0.999020269731257,-0.00329982660685393,-0.000131827272027546,1.10971712664842e-05,0.0,0.0,0.0,7.98218295633133,-0.0510557652165247,-0.0335883392803968,0.0,1.0
36,1605.5260564129144,476.877376694928,1606.6623689426342,487.11585658136755,10.301343434243213,-177.61781978164495,-1.9802866023022958,179.46107737553538,-0.999358566084295,0.00796146847082691,-0.0349152031890154,0.0094002181209616,0.99910511768554,-0.0412383282134684,0.0345556405413147,-0.0415400870768398,-0.998539097317891,-0.0036249753207695,-0.000233161739585078,2.51213753950585e-05,0.0,0.0,0.0,9.13324856590677,-0.0378925813498431,-0.0169313616017612,0.0,1.0
37,1650.6705316356154,375.8374103271444,1596.1207462707534,324.6124802622944,74.8309597927307,-178.27881157674835,-1.1489867218940697,88.90150652625354,0.0191672987142658,0.999376666976595,-0.0296461154748948,0.99961518677791,-0.0185603271281724,0.0206153491326088,0.0200522573034118,-0.0300298478126001,-0.999347844955594,-0.00368107827050281,-9.98860615400496e-05,1.25076244290369e-05,0.0,0.0,0.0,8.18436196728624,0.0383691059327146,-0.00239680241359899,0.0,1.0
38,1920.3072509765625,322.5267028808594,1887.4512532586232,313.1171835027635,34.1768290069163,-178.18783014164248,-0.1937002917150539,89.45548888551073,0.00950331439999681,0.9994557465895,-0.0315895176386058,0.999949127642688,-0.00939171246251536,0.00367938359627745,0.00338070141271529,-0.0316228769444908,-0.999494154315928,-0.00402484834461697,-0.000146375122882461,2.10570739598856e-05,0.0,0.0,0.0,9.04194857898053,0.022877342945076,-0.068186996125247,0.0,1.0
39,2189.401580810547,312.3988037109375,2166.214526905678,301.7381737055257,25.520354638985165,-178.16429609358954,0.4296765925898409,89.76144879524666,0.00416337485375433,0.99947712956468,-0.0320645253664424,0.999963213470713,-0.00440157948737183,-0.00736191573859626,-0.00749920096763449,-0.0320326954089794,-0.999458687695336,-0.00347995417714985,-0.00025246808912177,2.91774452243816e-05,0.0,0.0,0.0,8.50183485977935,0.0116964967177198,-0.0364600050293487,0.0,1.0
40,2469.644317626953,299.1960144042969,2447.6165327150375,289.35492486692965,24.126134199413254,-178.140179281052,1.2891278460831335,89.7228632076902,0.00483570639852973,0.999457997102736,-0.0325626775774808,0.999735201299533,-0.00556451873622604,-0.0223285336244087,-0.0224976271239742,-0.0324460807898572,-0.999220250302789,-0.00402058503222328,-0.000237890926342536,2.83128816920774e-05,0.0,0.0,0.0,9.48847373737596,0.00634084122421497,-0.0353552853357124,0.0,1.0
41,2754.647705078125,286.12335205078125,2732.835347945802,276.6417396022007,23.784026116136936,-178.14573701848087,2.070867256841811,89.89314351736842,0.00186377833230004,0.999472445161422,-0.0324246463878535,0.999345158570281,-0.00303326929514901,-0.0360562521558096,-0.0361355831898182,-0.0323362125245428,-0.998823602538055,-0.00402870005302663,-0.000296175444618257,4.74833342978289e-05,0.0,0.0,0.0,9.51200823727646,-0.00154002141628846,-0.0258030916205093,0.0,1.0
45,2619.6226196289062,609.2222900390625,2647.426105532795,601.4968077279627,28.856834638381017,-178.92384662401247,-0.07509763939569113,-91.29672248987102,-0.0226301254777002,-0.999568123269738,0.0187468494386873,-0.999743046729787,0.0226015429315844,-0.00173515778933952,0.00131070069264654,-0.0187812992129142,-0.999822756724195,-0.00397769800724502,-0.000253592720740461,2.90044135492979e-05,0.0,0.0,0.0,9.73272912912753,-0.00850589383124276,-0.0652455830923487,0.0,1.0
46,2336.667266845703,621.0368347167969,2364.858859628439,611.9476416287944,29.620589707475357,-178.87202332079877,-0.9611563017882687,-91.35462598817494,-0.0236371547901798,-0.999534604544688,0.0192836519134574,-0.999579861345608,0.0233057745074383,-0.0172319954417268,0.0167745553061873,-0.0196828654494904,-0.999665543620454,-0.00537058064983722,0.000103302879081396,-1.71867770222029e-06,0.0,0.0,0.0,10.4774773693248,0.0129286914626236,-0.0685194361592559,0.0,1.0
48,2504.7767871911083,-992.4758316128249,1797.4154280405492,634.8495752271265,1774.4148534562428,175.96212078725563,-1.4370538875045185,-91.61567552855001,-0.0281862526663805,-0.997071349588826,-0.0710933118495902,-0.999288043736071,0.0298903705169772,-0.0230211076296063,0.0250786922857444,0.0703938177645874,-0.997203975931586,-10.6232822406205,-22239.7891758867,-96.2086811258428,0.0,0.0,0.0,1199.01812628832,-0.142722866477293,0.302037373753294,0.0,1.0
49,1648.2724304199219,975.9975891113281,1618.868367797695,963.2671227212995,32.041592863019176,-179.96258294331423,-1.1697307675827846,88.42919541543432,0.0274065651580319,0.999624365198798,-9.32048200725294e-05,0.999415899009141,-0.0273989452953297,0.0204244609342148,0.0204142350821257,-0.000652914698456004,-0.999791394596097,-0.00334623282102651,-0.000156314832607796,1.63746669357997e-05,0.0,0.0,0.0,7.89887039322796,-0.00437820664482672,-0.00250339760897826,0.0,1.0
50,1934.8006591796875,960.1898803710938,1910.8993147592992,950.309944152832,25.862857629793126,-179.9047382073456,-0.24384885091578623,89.35965619754414,0.0111757738242067,0.999936244953962,-0.00161496340512459,0.999928491917267,-0.0111687839554094,0.00427426216062461,0.00425595247747606,-0.00166261610936031,-0.999989561233607,-0.00448490756908004,-5.1040348234115e-05,1.53043553660963e-05,0.0,0.0,0.0,9.18841435463759,0.00839641026697691,-0.0735443936108321,0.0,1.0
51,2214.6273193359375,949.467529296875,2191.871368889697,940.0566787319258,24.625137341090362,-179.9055735820102,0.5043602887447475,89.46825742898358,0.00928016584895483,0.999955442383644,-0.00172967313274014,0.999918192732286,-0.00929501937598477,-0.00878694815043819,-0.00880263397025652,-0.00164798729676487,-0.999959898082446,-0.00383768014620252,-0.000285128934775101,3.57587817603851e-05,0.0,0.0,0.0,9.25821889666925,8.33559703491802e-05,-0.0636980214256645,0.0,1.0
52,2497.1588439941406,937.8537292480469,2477.4620789522305,928.7813086388633,21.68574114080844,-179.92298427071304,1.2433116960702277,89.39858155727205,0.0104940680174762,0.999943700312745,-0.00157185918568205,0.999709489568041,-0.0105256943702427,-0.0216828555691274,-0.0216981797405215,-0.00134386118303551,-0.999763663589085,-0.00356382797230171,-0.000225498096793341,2.45564565220901e-05,0.0,0.0,0.0,8.62570383136739,-0.00953170189090259,-0.0548255007059891,0.0,1.0
57,2647.0601806640625,1239.9544067382812,2670.8674459159374,1234.4898026343435,24.426374614049962,179.31887251212316,-0.017960856078305575,-91.5104284967837,-0.0263588958122406,-0.999581809777446,-0.01189176915371,-0.999652494792222,0.0263607597706698,6.93889390390723e-18,0.000313476069909197,0.0118876367019994,-0.999929290413275,-0.00362161967021846,-0.000218266741085253,2.39023081791471e-05,0.0,0.0,0.0,8.62543837188637,-0.0136425832781986,-0.0687274522961922,0.0,1.0
58,2364.62841796875,1251.4709167480469,2388.919892972335,1245.283501171507,25.06710731948572,179.30918577569219,-0.9859674823155797,-91.93834862976966,-0.0338191047744586,-0.999348140696711,-0.0126317789040845,-0.999279825213109,0.0340290014481439,-0.016788626581713,0.017207529581906,0.012054905494018,-0.9997792657278,-0.00550957338932461,0.000109615748249302,-1.82632271261379e-05,0.0,0.0,0.0,10.937853390666,-0.0169449067796547,-0.0797987527343309,0.0,1.0
59,2084.4281005859375,1267.8114624023438,2106.3397506205365,1256.207475811243,24.794614577467975,179.29519085972987,-1.6690907514659272,-91.85386794694887,-0.0323367284802895,-0.999389376556556,-0.013236692075065,-0.999052527814862,0.0327061083239725,-0.0287116203833035,0.0291270090796564,0.0122957108049366,-0.999500091464666,-0.0040222256329295,-2.31254471522439e-05,3.83730470127822e-06,0.0,0.0,0.0,8.39836069025322,-0.0105936020007697,-0.107271274142153,0.0,1.0
60,-487.7229665084428,-10696.782850237141,1820.3637372283265,1267.7206127205864,12185.097756977328,171.88567471573134,1.1082791488313164,-92.1612810592791,-0.0377054705068869,-0.989387108294262,-0.140326217917294,-0.999101690448778,0.0346068176825234,0.0244577250021908,-0.019341913975832,0.141122351564187,-0.989803198748491,403.199857317397,104.966284256239,137.060163266718,0.0,0.0,0.0,4289.83664457103,0.0380846753329336,-0.0293144093133941,0.0,1.0
61,1672.690367271595,1611.7094897417007,1636.0439777560532,1592.8745719278231,41.20330076074415,178.199059993248,-1.092675926263589,88.80059930815638,0.0209281559646785,0.999274510981246,0.0318192393232648,0.999599100263647,-0.0215207959870088,0.0183982089398176,0.0190696365992048,0.0314214424124459,-0.999324292668149,-0.00421242332869514,-8.52360855034697e-05,1.04401381554469e-05,0.0,0.0,0.0,9.34582828083334,0.00439551801251493,0.0255983071564599,0.0,1.0
62,1956.6809997558594,1590.6844177246094,1929.9799251323566,1580.9670443134382,28.41434025385774,178.29682173872254,-0.3891393613566828,89.43347089870639,0.0098874089596307,0.999507354750706,0.0297873621408571,0.999928053315465,-0.010085120040534,0.0064945012520826,0.00679171088977563,0.0297210052490419,-0.999535159216611,-0.00384698057532594,-0.000241320759338444,3.15240017902925e-05,0.0,0.0,0.0,9.07949800098839,0.0148620997798282,-0.0367704322986555,0.0,1.0
63,2235.1266174316406,1579.7739562988281,2212.5561923906207,1571.7153535736725,23.965916723843154,178.27479916899324,0.42801029122786705,89.63669359529976,0.00634067354368576,0.999528046848903,0.0300579344172122,0.999951995435832,-0.00611308621946584,-0.00765748005366355,-0.0074701193371513,0.0301050450803583,-0.999518826024702,-0.00455876082255203,-2.86680139090691e-05,1.08324643478971e-05,0.0,0.0,0.0,9.16312820735122,0.0118615033862452,-0.047576293221814,0.0,1.0
64,2507.1817626953125,1569.8974609375,2492.9682751279324,1558.4445767197758,18.253541731200112,178.28326442073342,1.2129390114593452,89.58330663703146,0.00727097746114479,0.999529330357201,0.0298035340596645,0.999749488758526,-0.00663519829709165,-0.0213760115696219,-0.0211681981714519,0.0299514924376788,-0.999327181401031,-0.00443700631324961,-7.28979849177473e-05,1.47894797091408e-05,0.0,0.0,0.0,9.43056630825143,0.00163499738577723,-0.0333202988029196,0.0,1.0
69,2682.4484252929688,1873.67041015625,2709.6882544551045,1870.0878305733204,27.474409352165583,177.48946487330736,0.0029576686998623396,-91.7779438496704,-0.0310259942261648,-0.998559294468656,-0.0437803964410846,-0.999518576624539,0.0309939549575767,0.00141058092403235,-5.16210569728517e-05,0.0438030842104555,-0.999040182950074,-0.00419307401653063,-5.21218591007025e-05,5.66358706742622e-06,0.0,0.0,0.0,9.1330896812967,-0.0296142818238327,-0.0352306807469756,0.0,1.0
70,2402.02392578125,1884.2469177246094,2427.078720983118,1880.5020552128553,25.333115833617455,177.51684899699833,-0.7140397443708703,-92.22143232818148,-0.0387585853759601,-0.998289269865289,-0.0437756294241767,-0.999170891323762,0.0392647172007597,-0.0107615944182658,0.0124620219440225,0.0433222304939715,-0.998983424464137,-0.00452460300852054,8.10795725358598e-05,-1.31600058864228e-06,0.0,0.0,0.0,8.70586105106315,-0.0111194069273373,-0.0328648530384512,0.0,1.0
71,2118.75390625,1895.5726013183594,2143.6237847199664,1891.3436330854893,25.226871138243055,177.53096282652973,-1.525852449251232,-92.51350616618225,-0.0438393384390264,-0.998060145618667,-0.044204729756835,-0.998683664604738,0.04496019321916,-0.0246884401562305,0.0266280013684932,0.0430642166228774,-0.998717388849207,-0.00409136020570381,9.05759302505735e-05,-6.65924664922094e-06,0.0,0.0,0.0,8.0310370578603,0.00493195693241991,-0.0483231338180053,0.0,1.0
72,1831.7682189941406,1907.3068542480469,1856.575627969578,1902.055629468523,25.35710751958299,177.55166969803284,-2.393016852062401,-92.37806934211808,-0.0414570390874382,-0.998152713260692,-0.0444125536354458,-0.998267462806366,0.0432374710069826,-0.039907315157272,0.0417538814033392,0.0426811681100584,-0.998215874085619,-0.00344027581619238,-0.000133735387780878,1.41755091959284e-05,0.0,0.0,0.0,8.21706182058723,0.00841513309884566,-0.0389512731634622,0.0,1.0
2528,2607.5418395996094,1823.5965270996094,2605.166531535797,1796.2296142056584,27.46980177837312,176.75587309468463,0.7351504858110469,178.20023200676593,-0.999424414615037,0.0306306593991001,0.0145808839295326,0.0314041265963728,0.997927758494357,0.056160214201402,-0.0128304444236812,0.0565857891277014,-0.998315294966819,-0.00330791239311866,4.30473812177356e-05,-1.85442160380275e-06,0.0,0.0,0.0,8.82650419233017,-0.0327155421267799,0.043296883303155,0.0,1.0
2529,2603.374053955078,1727.1345825195312,2601.405676394934,1706.6941284853965,20.535010867804647,177.06311639830767,0.5916922524212985,177.4232781856718,-0.998935648613179,0.0443695070606228,0.0126062196143004,0.0449547244126263,0.997700613878967,0.050720388588004,-0.0103267944083076,0.0512331134007162,-0.998633328809187,-0.00440127705290832,-2.03810599375225e-05,6.42946931248474e-06,0.0,0.0,0.0,11.6880363684969,-0.130336110860302,0.148063816670255,0.0,1.0
2530,2528.3267016089926,1694.0375139357034,2597.2402297798544,1617.7978271059692,102.76947121033614,177.3518884117407,0.5886990132188326,177.19749517235334,-0.998751279291624,0.0483670876795765,0.0125102734878486,0.0488908542236766,0.997760613887658,0.0456447340643298,-0.0102745553005379,0.0461993744970681,-0.99887939778006,-0.00456907710670914,-5.7199475108675e-05,9.43309464791136e-06,0.0,0.0,0.0,12.3872896638882,-0.142655574155697,0.155763836922608,0.0,1.0
2531,2527.3279563412825,1607.3993575628506,2593.825359547045,1536.1981447273865,97.42441861438442,177.63916336538165,0.5916819744767804,177.2059147728498,-0.998757917370158,0.0482804097321345,0.012313591130243,0.0487440613035805,0.99798413980731,0.0406407822352847,-0.0103266150339005,0.0411905174665269,-0.999097944294142,-0.00429753333330677,-0.000112052963841458,1.79246124334094e-05,0.0,0.0,0.0,12.1601532180786,-0.137711334584464,0.144844782141697,0.0,1.0
2532,2529.4825805855544,1520.702416223729,2589.8749775259057,1448.9935935102403,93.7517832532027,177.89074782194595,0.5983836113695772,177.30453687732123,-0.998839126609953,0.046611540944574,0.0121557971288908,0.0470247903530795,0.998234891209171,0.0362735587565349,-0.0104435743553334,0.0368030735589728,-0.999267964827902,-0.00416074683603581,-9.86465655978817e-05,1.47750799733725e-05,0.0,0.0,0.0,11.990940090221,-0.126161810177828,0.144286635255294,0.0,1.0
2533,2541.3464912482923,1436.1072815868708,2586.087791196187,1364.164571883157,84.72034820832798,178.07698164384698,0.6333023559208435,177.16625676549899,-0.998716183587765,0.0490396978005536,0.0126922290997482,0.0494349687554332,0.998233035633622,0.0329695379681469,-0.0110529862046173,0.0335546510831824,-0.999375763607786,-0.00408442096128737,-8.9473394709741e-05,1.4317787426679e-05,0.0,0.0,0.0,11.6102280625238,-0.0969364914642199,0.142473465684916,0.0,1.0
2534,2543.627508556334,1357.5687863417547,2582.3260230431333,1276.8300868570805,89.53386296793839,178.33381053006448,0.6466883128937623,176.97790563794166,-0.998545671624921,0.0523710351193695,0.0127990765159411,0.0527176851242168,0.998204360696256,0.0284411666800656,-0.0112866006520599,0.0290745415699906,-0.99951352350942,-0.0040854252533667,-4.87088405492129e-06,3.44030263717848e-06,0.0,0.0,0.0,11.0703435762681,-0.0861466147749608,0.156925248707144,0.0,1.0
2535,2583.8370056152344,1208.814453125,2578.807862472604,1192.6916153961793,16.888995742167484,178.60190504588869,0.672908058552471,176.93338458610333,-0.998499144339432,0.0531949240913508,0.0130291520958775,0.0534932960898862,0.998286068192736,0.0237359079398198,-0.0117441911965807,0.0243972560588946,-0.99963335672132,-0.00400190588907143,5.2980298057396e-06,3.55179618115205e-06,0.0,0.0,0.0,10.6323933717888,-0.0724831254699976,0.146761718656738,0.0,1.0
2536,2552.137988257968,1177.823901136447,2575.3502921533072,1106.1959539866075,75.2952446375584,178.8700959024252,0.6832212575932947,176.9639781885517,-0.998525438072829,0.0527186789507531,0.0129495332407128,0.0529600179716574,0.998414716751977,0.0190601644670515,-0.0119241778713095,0.0197178665873555,-0.999734474607801,-0.00374018963533863,8.26879023779717e-06,2.61985543129917e-06,0.0,0.0,0.0,9.92684170945537,-0.0580757069291512,0.1368923255236,0.0,1.0
2537,2550.1961263727862,1091.2703041728053,2571.943818817381,1019.6441407268867,74.85498925686996,179.1162423628695,0.673044877276948,176.96766213428705,-0.998530940332351,0.0527123599309595,0.0125446526256869,0.0528959268896319,0.998490633006931,0.0147809578818312,-0.0117465789690827,0.015422804800902,-0.999812059826544,-0.00369444129125409,-2.29612608589482e-05,6.21083025318311e-06,0.0,0.0,0.0,10.0662619388666,-0.0542305529465137,0.136303172959165,0.0,1.0
2538,2574.80908203125,954.1582336425781,2568.284825627343,936.2813565088436,19.030203826511276,179.33252542499528,0.6829086008429559,176.8715780903255,-0.998438796730195,0.054431794506624,0.0125359056612627,0.054570259893817,0.998449543696713,0.0109815949181966,-0.0119187213693705,0.0116485380462421,-0.999861118177072,-0.00399108892196779,5.70094931856915e-05,-5.77216627694097e-07,0.0,0.0,0.0,10.1627384462942,-0.0526296622664687,0.131322693969273,0.0,1.0
